region,founder,university,admission_type,college,department,quota,applicants,rate
충북,국립,충북대학교,학생부종합(학생부종합Ⅰ전형),전자정보대학,인공지능학부,11,15,1.36
경기,사립,경동대학교(양주),지역인재,,메디컬캠퍼스(원주문막) / 간호학과 [교직],57,78,1.37
충남,국립,국립공주대학교,학생부교과전형  자율전공전형(정원내),산업과학대학,산업과학대학자율전공학부 - 유형Ⅱ,51,70,1.37
서울,사립,홍익대학교(서울),학교장추천자전형,,서울캠퍼스자율전공(자연·예능),41,56,1.37
경기,사립,안양대학교(안양),학생부교과(아리학생부교과),,AI학부,38,52,1.37
서울,사립,삼육대학교,신학특별전형,,신학과,38,52,1.37
인천,사립,안양대학교(강화),학생부교과(아리학생부교과),,AI학부,38,52,1.37
충북,사립,중원대학교,학생부교과 (지역인재전형1),,간호학과,30,41,1.37
서울,사립,세종대학교,학생부종합(세종인재 전형(서류형)),,공과계열,50,69,1.38
충남,사립,백석대학교,정원내 모집 학생부 교과 지역인재(일반),,간호학과,50,69,1.38
충북,사립,청주대학교,정원내 지역인재전형 [교과100%],보건의료과학대학,간호학과 / 간호사 국가시험 100% 합격! 간호교육인증평가 연속 5년 인증! 서울아산병원 등 최고 수준 대학병원 실습·취업! 최첨단 시뮬레이터·VR실습실·CJU플로렌스센터!,37,51,1.38
대전,사립,대전대학교,교과중점전형 [교과/출석 100%],디자인·아트대학,패션디자인ㆍ비즈니스학과 [교직],26,36,1.38
충북,사립,청주대학교,정원내 일반전형 [교과100%],보건의료과학대학,"작업치료학과 / 2년 연속(24-25) 작업치료사 국가시험 100% 합격! 충북 유일 석·박사 과정 연계, VR·스마트 재활 첨단 실습환경, 국내 BIG5 병원 임상실습",26,36,1.38
충남,사립,나사렛대학교,일반학생전형(학생부교과/실기위주),,"기독교학부(신학전공, 기독교상담교육학전공)",24,33,1.38
인천,사립,인하대학교,학생부종합 인하미래인재(면접형),문과대학,일본언어문화학과,16,22,1.38
경기,사립,용인대학교,정원내 일반학생 전형,체육과학대학,체육학과,13,18,1.38
대전,국립,충남대학교,일반전형,공과대학,전자공학과,13,18,1.38
충남,사립,순천향대학교,[정원내] 학생부교과(교과우수자전형),글로벌경영대학,IT금융경영학과,13,18,1.38
경기,사립,가톨릭대학교(부천),학생부종합(잠재능력우수자서류전형),,데이터사이언스학과,8,11,1.38
경기,사립,성균관대학교(수원),학생부종합(탐구인재),,사회복지학과,8,11,1.38
서울,사립,가톨릭대학교(서울),학생부종합(잠재능력우수자서류전형),,데이터사이언스학과,8,11,1.38
서울,사립,동덕여자대학교,논술우수자전형,인문대학,국사학전공,8,11,1.38
서울,국립,서울과학기술대학교,고교추천전형,기술경영융합대학,경영학과(글로벌테크노경영전공)_인문,8,11,1.38
서울,사립,성균관대학교(서울),학생부종합(탐구인재),,사회복지학과,8,11,1.38
서울,사립,숭실대학교,학생부교과(교과우수자전형-학교장 추천),,수학과,8,11,1.38
서울,사립,이화여자대학교,학생부교과(고교추천전형),사회과학대학,사회학과,8,11,1.38
인천,국립,인천대학교,실기/실적(실기우수자),사범대학,체육교육과,8,11,1.38
인천,사립,인하대학교,학생부종합 인하미래인재(서류형),문과대학,영미유럽인문융합학부,8,11,1.38
대전,국립,국립한밭대학교,지역인재(종합)전형,,중국어과,8,11,1.38
대전,사립,대전대학교,지역인재Ⅰ전형 [교과/출석 100%],사회과학대학,사회복지학과,8,11,1.38
대전,사립,대전대학교,지역인재Ⅰ전형 [교과/출석 100%],경영대학,"경영학부 (경영학전공, 회계학전공) / 경영학전공 회계학전공",8,11,1.38
대전,사립,우송대학교,정원내 학생부 교과 - 교과면접 전형 (교과80%+면접20% / 6과목 반영),외식조리대학,외식조리영양학과,8,11,1.38
충남,국립,국립공주대학교,학생부교과전형  일반전형(정원내),자연과학대학,생명과학과,8,11,1.38
충남,사립,한국기술교육대학교,창의인재(면접형),,디자인공학과,8,11,1.38
충남,사립,호서대학교,- 정원내 학생부교과 지역인재전형,,전자공학과,8,11,1.38
충북,사립,우석대학교(진천),실기(실적)위주_특기자,체육대학,"태권도학과(전주) [교직] / 겨루기(남,여)",8,11,1.38
충북,국립,충북대학교,학생부종합(학생부종합Ⅰ전형),사회과학대학,경제학과,8,11,1.38
충북,국립,충북대학교,학생부교과(지역인재전형),자연과학대학,생물학과,8,11,1.38
경기,사립,경기대학교(수원),학생부종합(KGU학생부종합전형),,산업경영공학과,36,50,1.39
경기,사립,대진대학교,"학생부종합(윈윈대진전형) - 1단계:서류평가100%, 2단계:1단계 성적70% + 면접30%",보건과학대학,간호학과,36,50,1.39
서울,사립,경기대학교(서울),학생부종합(KGU학생부종합전형),,산업경영공학과,36,50,1.39
인천,국립,인천대학교,학생부종합(자기추천),도시과학대학,도시건축학부,23,32,1.39
대전,사립,우송대학교,정원내 학생부 교과 - 교과면접 전형 (교과80%+면접20% / 6과목 반영),외식조리대학,글로벌조리학부 / 글로벌조리전공,23,32,1.39
경기,사립,한국항공대학교,교과성적우수자 전형,,항공·경영대학,18,25,1.39
대전,사립,대전대학교,교과중점전형 [교과/출석 100%],디자인·아트대학,건축학과(4년제),18,25,1.39
충남,국립,국립공주대학교,학생부교과전형  지역인재전형(정원내),본부,자율전공학부(공주캠퍼스) - 유형Ⅰ,50,70,1.4
대전,사립,배재대학교,정원내 학생부교과 교과,,경영학과,45,63,1.4
경기,사립,한국공학대학교,학생부종합(조기취업형계약학과),,스마트전자공학과,30,42,1.4
서울,사립,숙명여자대학교,[학생부종합] 특성화고졸재직자전형(정원외),글로벌서비스학부,앙트러프러너십전공,30,42,1.4
대전,사립,배재대학교,정원내 학생부교과 교과,,AI소프트웨어공학부(정보보안학),25,35,1.4
충남,사립,백석대학교,정원내 모집 학생부 교과 사회기여자 및 배려대상자,,자유전공학부,25,35,1.4
서울,사립,광운대학교,학생부종합【소프트웨어우수인재전형】,,컴퓨터정보공학부,20,28,1.4
서울,사립,숙명여자대학교,[학생부종합] 특성화고졸재직자전형(정원외),사회과학대학,소비자경제학과,20,28,1.4
대전,사립,목원대학교,"교과전형 경쟁률 현황 교과100 [면접없음, 수능최저없음]",보건안전대학,스포츠건강관리학과,20,28,1.4
경기,사립,경기대학교(수원),학생부교과(교과성적우수자전형),,"경영학부 / 경영학전공, 회계세무학전공",15,21,1.4
경기,사립,경희대학교(용인),서울캠퍼스 학생부종합(네오르네상스전형),인문계열,글로벌Hospitality·관광학과,15,21,1.4
경기,사립,신한대학교(의정부/동두천),일반전형(교과60%+면접40%),,K-CULTURE대학(자율전공) -산업디자인학과 - 패션디자인학과 - 실내디자인학과 - 공연예술학과 - K-POP학과 - 모델콘텐츠학과 - K-뷰티학과 - 미디어영상학과,15,21,1.4
경기,사립,아주대학교,고교추천전형,,첨단신소재공학과,15,21,1.4
경기,사립,한국항공대학교,고른기회 전형,,AI융합대학,15,21,1.4
서울,사립,경기대학교(서울),학생부교과(교과성적우수자전형),,"경영학부 / 경영학전공, 회계세무학전공",15,21,1.4
서울,사립,경희대학교(서울),서울캠퍼스 학생부종합(네오르네상스전형),인문계열,글로벌Hospitality·관광학과,15,21,1.4
대전,사립,건양대학교(대전),지역[교과],,응급구조학과,15,21,1.4
충남,사립,건양대학교(논산),지역[교과],,응급구조학과,15,21,1.4
경기,사립,서울신학대학교,[학생부교과]일반전형,,사범학부 / 유아교육과 [교직],10,14,1.4
경기,사립,아주대학교,체육우수자(축구)전형,,스포츠레저학과,10,14,1.4
경기,사립,한세대학교,실기우수자 - 교과 20% + 실기 80%,,음악전공 현악(바이올린),10,5,1.4
경기,사립,협성대학교,정원내 [학생부교과]교과성적우수자,이공대학,의생명화학과,10,14,1.4
서울,사립,광운대학교,학생부종합【광운참빛인재전형Ⅱ-서류형】,,화학공학과,10,14,1.4
서울,사립,덕성여자대학교,고교추천전형[학생부위주(교과)],,미래인재대학(AI신약학과),10,14,1.4
서울,사립,동덕여자대학교,동덕창의리더전형,사회과학대학,아동학전공,10,14,1.4
서울,사립,성신여자대학교,일반학생,,기악과(현악)-바이올린,10,9,1.4
인천,국립,인천대학교,학생부교과(교과성적우수자),도시과학대학,도시환경공학부 건설환경공학전공,10,14,1.4
인천,국립,인천대학교,학생부종합(자기추천),글로벌정경대학,정치외교학과,10,14,1.4
인천,사립,인하대학교,학생부교과 지역균형,문과대학,중국학과,10,14,1.4
대전,사립,대전대학교,"교과면접전형 [1단계:교과/출석 100%, 2단계:교과/출석 60% + 면접 40%]",디자인·아트대학,패션디자인ㆍ비즈니스학과 [교직],10,14,1.4
대전,사립,목원대학교,"교과전형 경쟁률 현황 교과100 [면접없음, 수능최저없음]",미술·디자인대학,도자디자인학과,10,14,1.4
대전,사립,우송대학교,정원내 학생부 교과 - 교과면접 전형 (교과80%+면접20% / 6과목 반영),철도대학,철도소프트웨어전공,10,14,1.4
세종,사립,홍익대학교(세종),교과우수자전형,AID융합과학기술대학,조선해양모빌리티공학과,10,14,1.4
충남,국립,국립공주대학교,학생부종합전형  일반전형(정원내),자연과학대학,데이터정보물리학과,10,14,1.4
충남,사립,나사렛대학교,특기자인재(실기위주),,"재활스포츠학부(특수체육학전공, 스포츠재활전공, 시니어스포츠전공)",10,14,1.4
충남,사립,백석대학교,정원외 모집 학생부 교과 농어촌학생 일반전형,,경상학부,10,14,1.4
충남,사립,백석대학교,정원외 모집 학생부 교과 농어촌학생 일반전형,,외식산업학부,10,14,1.4
충남,사립,백석대학교,정원외 모집 학생부 교과 기초생활수급자 및 차상위계층,,외식산업학부,10,14,1.4
충남,사립,순천향대학교,[정원내] 학생부종합(일반학생전형),자연과학대학,화학과,10,14,1.4
충북,사립,세명대학교,SMU의료인재전형(정원내),자연과학,임상병리학과,10,14,1.4
경기,사립,가톨릭대학교(부천),학생부교과(지역균형전형),,국사학과,5,7,1.4
경기,사립,가톨릭대학교(부천),학생부교과(지역균형전형),,미디어기술콘텐츠학과,5,7,1.4
경기,사립,가톨릭대학교(부천),학생부종합(잠재능력우수자서류전형),,경제학과,5,7,1.4
경기,사립,가톨릭대학교(부천),학생부종합(잠재능력우수자면접전형),,사회학과,5,7,1.4
경기,사립,가톨릭대학교(부천),학생부종합(잠재능력우수자면접전형),,AI의공학과,5,7,1.4
경기,사립,경기대학교(수원),학생부교과(교과성적우수자전형),,관광개발경영학과,5,7,1.4
경기,사립,경희대학교(용인),서울캠퍼스 학생부교과(지역균형전형),자연계열,미래정보디스플레이학부,5,7,1.4
경기,사립,단국대학교(죽전),[학생부교과] 지역균형선발 경쟁률 현황 (죽전),,과학교육과,5,7,1.4
경기,사립,명지대학교(용인),학생부교과(학교장추천전형),,아시아·중동어문학부 / 중어중문학전공,5,7,1.4
경기,사립,명지대학교(용인),학생부교과(교과면접전형),,아랍지역학전공,5,7,1.4
경기,사립,명지대학교(용인),학생부교과(교과면접전형),,인공지능전공,5,7,1.4
경기,사립,명지대학교(용인),학생부교과(교과면접전형),,전통건축학전공,5,7,1.4
경기,사립,명지대학교(용인),학생부종합(명지인재면접전형),,아너칼리지(전공자유대학) / 자율전공학부(자연),5,7,1.4
경기,사립,수원대학교,교과우수전형,혁신공과대학,반도체공학과,5,7,1.4
경기,사립,안양대학교(안양),학생부종합(아리학생부종합),,영미언어문화학과,5,7,1.4
경기,사립,한국공학대학교,학생부교과(교과우수자),,경영학부 데이터사이언스경영전공,5,7,1.4
경기,사립,한국외국어대학교(용인),학생부종합전형(서류형),,이탈리아어과,5,7,1.4
